Wind_turbine_name,Ws_avg,P_avg
R80721,0.0,-6.7800002
R80721,1.24,-6.3299999
R80721,9.56,1248.89
R80721,2.03,0.0
R80721,4.6900001,-2.8099999
R80721,2.37,0.0
R80721,3.8499999,-6.9299998
R80721,4.3299999,42.150002
R80721,4.3600001,68.150002
R80721,10.14,1378.21
R80721,2.69,0.0
R80721,2.5699999,-0.2
R80721,4.2,52.03
R80721,4.4699998,84.849998
R80721,7.78,748.62
R80721,3.87,31.94
R80721,4.5700002,58.639999
R80721,2.73,0.0
R80721,5.7600002,287.98999
R80721,10.25,1449.47
R80721,6.23,420.20001
R80721,2.11,0.0
R80721,8.7700005,1003.19
R80721,6.97,558.49
R80721,0.33,0.0
R80721,6.23,390.32001
R80721,7.39,667.65
R80721,5.9000001,289.42999
R80721,3.0699999,-7.1399999
R80721,3.64,10.8
R80721,14.68,2038.53
R80721,5.62,194.2
R80721,2.77,-7.0100002
R80721,6.24,328.3
R80721,0.079999998,-6.9400001
R80721,8.4899998,1007.62
R80721,7.25,750.0
R80721,0.0,-5.0
R80721,6.1199999,373.31
R80721,4.79,81.74
R80721,6.54,480.81
R80721,4.8499999,157.7
R80721,5.75,342.44
R80721,2.52,-3.22
R80721,4.3099999,56.200001
R80721,3.48,28.52
R80721,5.0,129.21001
R80721,5.8600001,347.60001
R80721,0.07,-2.9400001
R80721,12.51,1989.38
R80721,4.0700002,-5.0100002
R80721,1.16,-6.8200002
R80721,1.49,-6.6500001
R80721,5.8699999,330.60999
R80721,0.07,-4.1999998
R80721,6.02,370.41
R80721,4.6599998,130.06
R80721,7.5,692.66
R80721,8.01,853.75
R80721,8.67,946.11
R80721,5.94,215.38
R80721,6.47,310.61
R80721,6.49,312.76
R80721,6.53,516.66
R80721,6.03,303.1
R80721,2.78,0.0
R80721,4.83,48.87
R80721,0.23,-6.6500001
R80721,3.1800001,-6.9200001
R80721,0.0,-7.3499999
R80721,0.0,-6.79
R80721,0.0,-3.25
R80721,6.39,384.87
R80721,0.050000001,-6.8400002
R80721,9.54,1148.02
R80721,1.64,-7.6599998
R80721,1.09,-7.3400002
R80721,1.1900001,-7.5799999
R80721,8.92,959.86
R80721,4.3000002,-7.29
R80721,3.75,-7.5700002
R80721,8.3,878.16
R80721,4.5500002,78.400002
R80721,6.63,469.64
R80721,4.0900002,39.27
R80721,6.54,458.12
R80721,1.22,-6.6999998
R80721,2.53,0.0
R80721,6.23,445.09
R80721,1.75,-7.1199999
R80721,2.32,0.0
R80721,7.2,688.61
R80721,6.46,486.75
R80721,3.6099999,32.110001
R80721,6.08,353.46
R80721,6.08,347.66
R80721,0.0,-6.5900002
R80721,1.32,0.0
R80721,4.8,87.25
R80721,0.0,-7.4899998
R80721,3.19,0.0
R80721,5.04,107.4
R80721,0.0,-7.5799999
R80721,5.02,85.62
R80721,5.14,114.59
R80721,3.1099999,-4.8200002
R80721,5.53,214.04
R80721,0.0,-7.25
R80721,5.03,119.88
R80721,0.0,-3.45
R80721,0.0,-3.5
R80721,5.14,130.65
R80721,5.6599998,274.53
R80721,5.06,155.88
R80721,9.0600004,1191.89
R80721,6.13,403.95
R80721,5.63,169.64
R80721,5.22,136.53
R80721,4.9,156.04
R80721,5.18,199.14
R80721,5.43,221.72
R80721,4.85,146.23
R80721,4.8100000000000005,117.85
R80721,4.63,86.74
R80721,4.54,91.260002
R80721,4.97,100.11
R80721,4.26,63.29
R80721,3.29,-7.9099998
R80721,2.47,-3.23
R80721,4.8000002,116.73
R80721,0.0,-7.6900001
R80721,0.28,-3.25
R80721,5.8800001,306.63
R80721,4.98,133.52
R80721,5.88,241.48
R80721,6.12,334.83
R80721,6.24,334.8
R80721,5.85,303.54
R80721,5.89,284.59
R80721,6.73,458.54
R80721,6.63,446.43
R80721,6.14,335.68
R80721,4.7,107.81
R80721,8.5100002,1005.64
R80721,5.7,231.14
R80721,4.85,105.86
R80721,7.6799998,887.85999
R80721,4.8,91.77
R80721,4.41,57.38
R80721,2.0,-1.23
R80721,5.01,127.66
R80721,5.07,111.15
R80721,6.1300001,341.53
R80721,6.92,530.24
R80721,6.42,385.88
R80721,5.8600001,359.79999
R80721,4.82,135.49
R80721,6.09,317.54
R80721,7.3499999,779.28998
R80721,5.98,296.72
R80721,5.9,284.81
R80721,6.1700001,415.29001
R80721,6.11,328.55
R80721,6.06,326.19
R80721,2.28,-1.78
R80721,6.34,367.97
R80721,6.11,316.05
R80721,0.0,-1.7000000000000002
R80721,6.26,352.37
R80721,5.72,199.89
R80721,6.7800002,560.03003
R80721,5.58,199.22
R80721,4.61,81.82
R80721,1.76,-3.6600001
R80721,3.68,11.07
R80721,4.31,28.9
R80721,0.0,-1.04
R80721,0.79,0.0
R80721,1.58,0.0
R80721,4.9499998,117.84
R80721,2.43,0.0
R80721,2.56,0.0
R80721,8.71,1014.62
R80721,3.02,0.0
R80721,3.37,0.0
R80721,4.3699999,70.860001
R80721,3.34,0.0
R80721,2.47,0.0
R80721,5.02,127.51
R80721,4.16,21.48
R80721,3.32,0.0
R80721,8.3800001,966.23999
R80721,5.73,232.99
R80721,6.54,449.93
R80721,5.52,251.41
R80721,7.01,576.49
R80721,8.71,1047.32
R80721,8.41,960.55
R80721,6.0,266.54001
R80721,7.63,731.55
R80721,6.42,479.71
R80721,6.24,399.0
R80721,3.8699999,20.139999
R80721,6.4,449.64
R80721,6.3,418.67
R80721,5.6399999,264.63
R80721,5.91,303.67
R80721,0.28,-2.3399999
R80721,5.92,267.55
R80721,2.06,0.0
R80721,4.32,51.89
R80721,2.76,-3.01
R80721,4.91,129.26
R80721,1.81,0.0
R80721,1.63,-2.47
R80721,2.91,0.0
R80721,3.5,8.6400003
R80721,5.02,119.16
R80721,2.06,0.0
R80721,4.46,65.37
R80721,4.78,74.06
R80721,4.3499999,80.779999
R80721,5.19,163.38
R80721,5.19,158.62
R80721,4.3499999,70.889999
R80721,5.84,270.8
R80721,5.53,226.99
R80721,6.96,625.73999
R80721,6.05,340.73
R80721,6.96,543.81
R80721,5.3800001,208.82001
R80721,6.21,368.2
R80721,8.0299997,709.78003
R80721,6.62,467.75
R80721,1.79,0.0
R80721,6.6599998,475.26999
R80721,6.08,299.27
R80721,0.0,0.0
R80721,6.4000001,328.53
R80721,6.23,409.01
R80721,6.44,445.17
R80721,1.84,-1.24
R80721,6.94,577.87
R80721,7.77,725.03
R80721,2.6300001,-1.9299999
R80721,5.32,187.89
R80721,5.51,201.96
R80721,2.6199999,-1.71
R80721,5.94,274.01
R80721,5.35,185.51
R80721,6.0799999,348.79999
R80721,5.95,249.66
R80721,5.93,263.47
R80721,5.4499998,214.50999
R80721,5.99,295.66
R80721,5.39,131.67
R80721,6.2600002,458.89001
R80721,5.22,163.31
R80721,4.99,125.61
R80721,5.8,282.21
R80721,6.16,348.49
R80721,6.98,501.22
R80721,6.48,419.63
R80721,6.63,488.46
R80721,7.36,693.18
R80721,2.75,0.0
R80721,6.0,357.20999
R80721,7.63,839.38
R80721,1.77,0.0
R80721,8.1,930.06
R80721,2.3800001,-1.3200001
R80721,7.22,655.28
R80721,5.1999998,142.58
R80721,7.56,677.79
R80721,6.14,351.26
R80721,6.1399999,417.13
R80721,8.53,946.16
R80721,8.9200001,1054.8101
R80721,6.68,516.67
R80721,5.8800001,350.07001
R80721,7.82,865.19
R80721,12.66,2021.84
R80721,6.31,422.27
R80721,5.3899999,172.57001
R80721,6.44,393.66
R80721,6.22,364.27
R80721,6.6199999,423.26001
R80721,6.9,574.15
R80721,6.52,407.34
R80721,10.99,1807.9399
R80721,5.77,249.69
R80721,5.87,288.02
R80721,5.76,277.72
R80721,5.96,315.81
R80721,6.82,517.8
R80721,5.63,254.94
R80721,6.6900001,546.19
R80721,7.37,689.5
R80721,4.0799999,-7.5999999
R80721,8.17,887.98
R80721,8.25,960.88
R80721,8.09,932.53
R80721,7.76,855.14
R80721,7.8600001,745.65997
R80721,7.74,779.79
R80721,7.86,807.22
R80721,6.66,420.71
R80721,1.04,-0.87
R80721,6.13,359.96
R80721,6.8600001,516.59003
R80721,6.1599998,352.26001
R80721,6.69,496.96
R80721,0.0,-0.93000001
R80721,6.4,424.81
R80721,8.1099997,778.60999
R80721,4.6799998,76.18
R80721,7.0,601.68
R80721,4.5599999,106.44
R80721,7.71,773.08
R80721,4.4099998,79.580002
R80721,7.94,837.11
R80721,5.71,264.72
R80721,7.12,578.31
R80721,7.37,684.08
R80721,10.22,1445.45
R80721,9.36,1150.3
R80721,6.1999998,381.16
R80721,7.72,664.23
R80721,6.47,478.46
R80721,6.23,381.6
R80721,6.73,512.16998
R80721,6.71,542.57
R80721,6.44,478.23
R80721,4.7800002,112.47
R80721,11.26,1506.65
R80721,6.0,341.54999
R80721,2.8,0.0
R80721,6.27,407.19
R80721,1.0599999,-3.47
R80721,9.1700001,1078.64
R80721,0.0,-7.0
R80721,4.27,39.28
R80721,3.85,12.73
R80721,3.03,0.0
R80721,6.26,293.64
R80721,8.75,954.25
R80721,6.9,455.79
R80721,5.2600002,141.32001
R80721,2.05,0.0
R80721,3.11,0.0
R80721,4.8100000000000005,130.38
R80721,7.42,686.36
R80721,6.72,429.92
R80721,5.95,307.71
R80721,5.45,235.62
R80721,4.98,139.05
R80721,6.54,456.91
R80721,7.42,771.35
R80721,8.86,1171.45
R80721,2.51,0.0
R80721,1.07,0.0
R80721,2.18,0.0
R80721,0.71,0.0
R80721,2.52,0.0
R80721,2.73,0.0
R80721,1.28,0.0
R80721,2.58,0.0
R80721,3.02,0.0
R80721,0.0,0.0
R80721,0.33,0.0
R80721,2.26,0.0
R80721,1.4,0.0
R80721,2.6,0.0
R80721,5.3,172.15
R80721,5.27,159.35
R80721,4.38,70.07
R80721,4.32,58.79
R80721,3.87,32.84
R80721,5.99,259.08
R80721,8.22,915.25
R80721,6.44,360.57
R80721,8.39,881.12
R80721,6.7,457.4
R80721,6.15,312.91
R80721,2.38,0.0
R80721,4.61,88.77
R80721,5.24,164.19
R80721,5.22,147.88
R80721,4.6,83.88
R80721,4.5600000000000005,81.99
R80721,6.29,289.45
R80721,5.57,216.76
R80721,6.16,197.45
R80721,5.84,280.3
R80721,5.91,270.43
R80721,7.21,583.02
R80721,2.07,0.0
R80721,1.52,0.0
R80721,1.77,0.0
R80721,2.59,0.0
R80721,6.3299999,392.98999
R80721,8.8699999,1094.73
R80721,8.3000002,907.25
R80721,5.1500001,194.08
R80721,5.8299999,242.44
R80721,5.5,241.64
R80721,5.1199999,197.14
R80721,10.86,1561.03
R80721,5.6799998,230.91
R80721,6.0500002,336.14001
R80721,6.52,418.73001
R80721,5.8000002,300.13
R80721,5.75,250.21001
R80721,4.27,64.589996
R80721,5.3099999,236.10001
R80721,5.1500001,155.86
R80721,4.7399998,126.69
R80721,6.48,505.48001
R80721,3.4400001,-3.6199999
R80721,2.28,-3.49
R80721,5.8400002,361.10999
R80721,2.03,-3.3099999
R80721,0.0,-1.83
R80721,0.0,-2.3
R80721,3.1900001,-2.5999999
R80721,3.8800001,25.51
R80721,2.5699999,-2.1800001
R80721,6.1300001,384.85001
R80721,5.26,164.32
R80721,5.1799998,174.73
R80721,4.94,97.13
R80721,0.77999997,-0.82999998
R80721,6.48,394.71
R80721,1.98,-2.3199999
R80721,6.49,443.29
R80721,0.0,-0.99000001
R80721,6.04,301.31
R80721,6.6399999,553.79999
R80721,6.86,420.39
R80721,4.4000001,65.25
R80721,6.1,263.89
R80721,4.25,37.18
R80721,6.64,409.63
R80721,5.0700002,128.07001
R80721,8.34,902.02
R80721,5.6900001,233.77
R80721,8.44,801.83
R80721,5.1300001,166.75
R80721,7.63,681.9
R80721,4.4499998,84.709999
R80721,7.59,561.13
R80721,5.3699999,224.3
R80721,8.11,777.7
R80721,2.77,-2.9300001
R80721,7.92,773.24
R80721,0.17,-0.89999998
R80721,6.64,393.64
R80721,4.9400001,154.34
R80721,6.29,320.04
R80721,5.96,278.64999
R80721,5.62,196.93
R80721,3.8599999,32.810001
R80721,6.27,339.83
R80721,6.2199998,379.89001
R80721,6.19,302.87
R80721,5.4299998,173.62
R80721,5.77,219.03
R80721,1.28,-0.8899999900000001
R80721,5.24,144.41
R80721,5.9299998,292.17001
R80721,5.48,165.44
R80721,4.9400001,176.05
R80721,4.97,134.43
R80721,3.5899999,13.14
R80721,3.54,28.34
R80721,0.8899999900000001,-11.95
R80721,4.8200002,79.5
R80721,0.2,-1.26
R80721,0.19,-1.23
R80721,3.4400001,-7.1900001
R80721,2.6099999,-6.5
R80721,4.6500001,112.41
R80721,8.1899996,1011.41
R80721,0.059999999,-1.1799999
R80721,4.4000001,87.760002
R80721,5.1300001,200.32001
R80721,2.52,-3.48
R80721,1.34,-1.8200001
R80721,6.6799998,613.09003
R80721,4.8000002,134.52
R80721,6.27,357.70001
R80721,5.4000001,170.05
R80721,5.5500002,242.03999
R80721,6.71,521.44
R80721,5.6900001,332.78
R80721,6.7800002,549.12
R80721,0.0,-1.89
R80721,0.0,-2.0
R80721,3.1199999,8.1099997
R80721,3.47,-2.1800001
R80721,5.04,102.29
R80721,4.9699998,135.10001
R80721,4.9899998,146.34
R80721,5.0900002,131.49001
R80721,4.4899998,58.119999
R80721,5.04,173.94
R80721,4.2399998,30.98
R80721,6.0300002,337.51999
R80721,5.0100002,134.11
R80721,3.8900001,29.1
R80721,2.4400001,-3.1099999
R80721,3.05,-2.73
R80721,4.9099998,117.91
R80721,3.8699999,30.120001
R80721,5.3200002,189.11
R80721,6.1599998,229.27
R80721,4.77,110.95
R80721,5.3800001,243.0
R80721,3.5899999,25.33
R80721,7.02,628.84998
R80721,5.6300001,240.02
R80721,5.0500002,110.33
R80721,5.1399999,147.32001
R80721,0.0,-0.85000002
R80721,1.45,-1.1799999
R80721,3.8599999,13.11
R80721,4.8699999,119.74
R80721,4.9699998,151.38
R80721,5.0100002,176.69
R80721,8.7399998,1004.17
R80721,6.52,556.21002
R80721,9.1000004,1002.94
R80721,8.9799995,1251.35
R80721,4.79,127.94
R80721,8.0200005,955.69
R80721,5.5700002,211.62
R80721,4.29,63.279999
R80721,2.5999999,-2.8399999
R80721,3.48,-3.04
R80721,4.2199998,57.66
R80721,5.6900001,238.42999
R80721,6.21,411.91
R80721,6.28,354.67
R80721,6.8200002,562.89001
R80721,5.32,197.04
R80721,2.5799999,-2.98
R80721,5.15,143.85
R80721,4.3899999,51.630001
R80721,5.11,172.67
R80721,5.1399999,169.87
R80721,4.43,73.01
R80721,5.6100001,260.01999
R80721,4.22,63.39
R80721,6.7199998,517.53998
R80721,3.6,23.05
R80721,4.7399998,79.160004
R80721,3.66,14.2
R80721,7.8899999,751.52002
R80721,2.77,0.0
R80721,5.1900001,139.14
R80721,1.36,0.0
R80721,6.6599998,548.52002
R80721,4.02,58.330002
R80721,4.3200002,64.900002
R80721,1.01,-1.53
R80721,9.1199999,1153.25
R80721,5.52,236.81
R80721,4.5100002,94.169998
R80721,8.96,1103.47
R80721,11.85,1628.87
R80721,2.77,-3.0699999
R80721,9.75,1258.1899
R80721,2.01,-3.02
R80721,0.52999997,-2.96
R80721,10.3,1352.33
R80721,10.36,1544.38
R80721,8.8100004,966.76001
R80721,6.5900002,423.35001
R80721,7.9099998,782.10999
R80721,1.28,-1.9299999
R80721,1.23,-1.74
R80721,11.24,1736.7
R80721,5.1999998,211.78
R80721,5.3699999,214.13
R80721,3.31,0.0
R80721,8.1400003,894.15002
R80721,6.05,345.31
R80721,13.15,1952.46
R80721,3.16,0.0
R80721,10.33,1368.77
R80721,5.73,229.81
R80721,3.3099999,-4.6900001
R80721,7.9899998,811.47998
R80721,7.3800001,627.0
R80721,4.2199998,36.669998
R80721,5.4400001,230.49001
R80721,5.5100002,133.85001
R80721,5.1799998,153.08
R80721,4.8699999,157.31
R80721,6.5999999,488.0
R80721,5.0799999,157.14999
R80721,6.1500001,326.88
R80721,5.7199998,226.16
R80721,2.6099999,-2.8900001
R80721,6.1399999,385.09
R80721,2.22,-2.8900001
R80721,9.1700001,1121.8199
R80721,8.6300001,865.44
R80721,5.1599998,391.35999
R80721,8.0500002,837.26001
R80721,4.8400002,273.39001
R80721,6.8899999,477.23001
R80721,6.3699999,345.51001
R80721,6.06,274.94
R80721,3.46,7.7600002
R80721,0.17,-1.11
R80721,0.0,-0.86000001
R80721,6.21,357.64
R80721,7.2600002,714.90997
R80721,4.8,113.7
R80721,7.6799998,793.40002
R80721,4.5,62.02
R80721,6.6199999,469.54999
R80721,3.75,32.35
R80721,3.51,12.03
R80721,4.4099998,89.400002
R80721,5.44,178.56
R80721,4.6300001,99.739998
R80721,7.08,592.37
R80721,8.8999996,1186.66
R80721,5.49,221.25
R80721,5.2600002,138.22
R80721,8.5900002,927.26001
R80721,5.8400002,323.70001
R80721,6.3400002,407.66
R80721,7.4499998,713.60999
R80721,4.9299998,192.53999
R80721,5.6700001,275.60001
R80721,4.52,79.580002
R80721,4.5500002,69.669998
R80721,6.5,490.9
R80721,6.67,519.67
R80721,4.1100001,36.869999
R80721,6.74,519.64
R80721,4.6100001,75.919998
R80721,4.8400002,134.62
R80721,6.93,446.74
R80721,3.8299999,26.93
R80721,6.77,411.18
R80721,4.1300001,55.389999
R80721,7.57,672.13
R80721,3.8199999,5.52
R80721,3.4100001,-3.1900001
R80721,6.43,364.09
R80721,6.75,578.21997
R80721,6.42,381.47
R80721,2.5799999,-2.3699999
R80721,4.8400002,141.37
R80721,3.3199999,6.8000002
R80721,7.7199998,806.84003
R80721,1.28,-1.99
R80721,7.6500001,776.39001
R80721,4.02,47.650002
R80721,12.93,1943.88
R80721,4.77,120.58
R80721,4.9299998,159.85001
R80721,6.71,567.5
R80721,5.5500002,238.89
R80721,2.5,2.87
R80721,6.0999999,355.17001
R80721,5.69,177.13
R80721,4.98,118.02
R80721,8.8500004,1042.54
R80721,5.37,175.82
R80721,6.9200001,642.34003
R80721,3.4,0.0
R80721,10.14,1318.54
R80721,1.75,0.0
R80721,5.98,298.86
R80721,6.79,527.41998
R80721,5.63,170.53
R80721,5.23,184.46
R80721,5.7199998,255.5
R80721,2.67,0.0
R80721,3.18,0.0
R80721,0.0,-1.4
R80721,4.14,42.47
R80721,3.0799999,-4.1199999
R80721,6.48,479.04999
R80721,5.8400002,312.14999
R80721,4.1399999,31.219999
R80721,7.1900001,667.37
R80721,7.1100001,653.28998
R80721,4.3600001,73.519997
R80721,5.55,247.94
R80721,4.6100001,94.760002
R80721,2.27,-7.5799999
R80721,1.34,-4.6300001
R80721,10.28,1645.54
R80721,6.0500002,347.89999
R80721,7.04,499.87
R80721,5.3099999,201.60001
R80721,3.97,33.959999
R80721,6.58,459.16
R80721,7.550000199999999,769.07001
R80721,11.71,1802.09
R80721,4.79,96.019997
R80721,4.8699999,88.790001
R80721,8.7799997,958.92999
R80721,7.04,612.23999
R80721,11.06,1514.09
R80721,9.8800001,1365.59
R80721,4.8099999,73.5
R80721,5.5900002,133.64999
R80721,7.68,757.92
R80721,8.68,1080.14
R80721,9.19,1018.06
R80721,5.5999999,190.75
R80721,12.02,1784.49
R80721,9.42,1090.72
R80721,7.1,538.92
R80721,4.6599998,150.96001
R80721,5.57,210.72
R80721,11.48,1592.71
R80721,6.03,332.01
R80721,11.01,1621.8
R80721,6.6900001,477.06
R80721,8.6599998,963.71997
R80721,5.89,306.71
R80721,10.75,1542.85
R80721,1.93,0.0
R80721,10.45,1448.73
R80721,0.0,0.0
R80721,2.72,-6.71
R80721,0.0,0.0
R80721,5.0700002,196.91
R80721,8.0200005,806.94
R80721,5.9099998,351.12
R80721,2.29,-3.05
R80721,5.3800001,197.75
R80721,4.0900002,62.200001
R80721,2.8399999,-2.5
R80721,3.9100001,48.900002
R80721,12.5,1804.18
R80721,13.04,1961.87
R80721,6.25,358.32999
R80721,4.9499998,219.03999
R80721,4.8099999,198.35001
R80721,4.1300001,67.529999
R80721,2.95,-2.99
R80721,0.54000002,-3.3699999
R80721,4.29,53.029999
R80721,2.05,-3.2
R80721,6.48,562.87
R80721,2.5899999,-1.77
R80721,7.9200001,969.53998
R80721,0.83999997,-2.3199999
R80721,7.27,729.59003
R80721,7.4499998,769.20001
R80721,7.1900001,719.28998
R80721,12.2,1802.61
R80721,6.5100002,543.79999
R80721,5.1700001,329.85001
R80721,7.5700002,765.66998
R80721,5.6199999,385.51999
R80721,3.99,63.849998
R80721,6.5300002,443.35999
R80721,4.9400001,135.47
R80721,5.54,215.87
R80721,4.8699999,134.85001
R80721,2.9000001,-1.25
R80721,6.8400002,571.21997
R80721,1.75,-1.0
R80721,4.6500001,119.44
R80721,7.8099999,710.20001
R80721,4.0100002,38.73
R80721,6.2600002,323.32001
R80721,5.73,207.87
R80721,6.1700001,311.67999
R80721,3.98,33.85
R80721,3.6800001,26.34
R80721,5.3499999,172.17999
R80721,0.13,-3.0999999
R80721,4.24,38.46
R80721,1.09,-1.75
R80721,2.3399999,-6.5300002
R80721,7.0300002,689.85999
R80721,4.16,13.54
R80721,6.48,518.62
R80721,5.5300002,239.87
R80721,3.42,16.44
R80721,6.4000001,410.60001
R80721,7.5999999,723.89001
R80721,5.1300001,157.77
R80721,6.5300002,561.69
R80721,3.87,25.4
R80721,5.8600001,354.82999
R80721,7.5900002,705.64001
R80721,5.9899998,355.84
R80721,2.8099999,-2.6600001
R80721,4.0900002,34.490002
R80721,9.4099998,1158.23
R80721,5.1700001,196.98
R80721,9.3199997,1333.35
R80721,11.12,1551.74
R80721,4.94,100.42
R80721,5.27,192.35001
R80721,2.98,3.49
R80721,5.41,173.41
R80721,5.5100002,250.98
R80721,6.6300001,457.69
R80721,4.5600000000000005,84.49
R80721,7.6999998,705.01001
R80721,5.9000001,304.64999
R80721,4.55,69.61
R80721,2.1700001,-3.8299999
R80721,6.9699998,655.14001
R80721,9.21,1083.6801
R80721,4.5799999,92.059998
R80721,7.5700002,819.06
R80721,3.86,24.49
R80721,5.1900001,136.44
R80721,7.8800001,819.51001
R80721,6.5100002,485.22
R80721,4.4299998,78.739998
R80721,6.4299998,444.70999
R80721,1.63,-3.71
R80721,6.5700002,525.21997
R80721,5.1300001,147.39999
R80721,7.02,681.31
R80721,4.0100002,19.43
R80721,4.3899999,80.260002
R80721,5.6900001,189.75
R80721,0.0,-1.46
R80721,2.6700001,-3.23
R80721,4.6700001,57.43
R80721,4.7399998,102.25
R80721,6.0999999,418.07001
R80721,5.4400001,253.24001
R80721,10.95,1630.54
R80721,5.0700002,107.02
R80721,4.8099999,118.72
R80721,3.97,50.959999
R80721,5.6399999,237.78999
R80721,5.4200001,180.81
R80721,6.6199999,524.78003
R80721,5.6399999,283.76001
R80721,8.2799997,849.28998
R80721,5.6700001,296.84
R80721,8.9300003,1068.0601
R80721,5.5799999,206.7
R80721,10.2,1381.46
R80721,9.0299997,1099.67
R80721,6.6500001,527.10999
R80721,6.4099998,365.25
R80721,4.1100001,33.25
R80721,9.25,1177.13
R80721,3.8099999,13.2
R80721,7.1100001,698.65002
R80721,2.46,-3.3199999
R80721,4.5,53.540001
R80721,4.36,48.41
R80721,4.0,41.290001
R80721,5.1799998,145.89
R80721,7.98,788.53003
R80721,7.5900002,726.23999
R80721,5.5,208.2
R80721,3.95,55.650002
R80721,5.71,299.79001
R80721,3.55,7.15
R80721,8.3999996,948.35999
R80721,6.9000001,538.65997
R80721,2.46,-2.96
R80721,1.58,0.0
R80721,4.73,123.7
R80721,4.9299998,152.38
R80721,5.3699999,186.69
R80721,0.0,0.0
R80721,6.0500002,313.67999
R80721,6.0900002,421.23001
R80721,0.32,0.0
R80721,0.30000001,-1.39
R80721,0.94999999,-1.3099999
R80721,6.3299999,455.88
R80721,6.23,375.0
R80721,6.25,370.44
R80721,5.9499998,317.07001
R80721,4.8600001,130.89999
R80721,0.6900000000000001,0.0
R80721,2.8599999,-2.96
R80721,4.8400002,104.89
R80721,0.0,0.0
R80721,2.53,0.0
R80721,4.4400001,66.720001
R80721,5.8899999,307.82001
R80721,2.4400001,-2.8099999
R80721,7.3099999,640.39001
R80721,6.6700001,451.89001
R80721,5.9299998,337.23999
R80721,4.8099999,167.53
R80721,3.0599999,-2.9000001
R80721,4.1900001,51.369999
R80721,4.63,86.83
R80721,2.9200001,-2.5699999
R80721,3.89,39.82
R80721,4.1300001,50.759998
R80721,2.3,0.0
R80721,4.0500002,68.529999
R80721,4.5500002,113.67
R80721,7.04,548.40002
R80721,2.0,0.0
R80721,4.25,75.870003
R80721,7.2399998,641.88
R80721,1.55,0.0
R80721,4.9699998,149.98
R80721,6.38,403.27
R80721,7.52,815.65997
R80721,9.3400002,1131.62
R80721,10.34,1453.34
R80721,4.4299998,92.940002
R80721,7.93,827.44
R80721,7.800000199999999,794.54999
R80721,8.02,825.6
R80721,6.1399999,283.17001
R80721,5.52,132.45
R80721,6.6799998,497.79999
R80721,5.8400002,290.35999
R80721,4.46,91.470001
R80721,8.5100002,1002.28
R80721,2.4100001,-3.8499999
R80721,2.75,-3.53
R80721,3.9400001,44.220001
R80721,4.54,118.19
R80721,5.4000001,176.44
R80721,5.75,276.48001
R80721,5.1900001,216.14
R80721,5.21,194.03999
R80721,2.28,-2.3199999
R80721,4.1700001,59.169998
R80721,5.1199999,158.85001
R80721,5.3400002,186.61
R80721,7.6500001,789.53003
R80721,10.82,1587.04
R80721,16.01,626.37
R80721,9.0100002,1301.8
R80721,11.38,1785.78
R80721,7.29,676.57001
R80721,9.1199999,1145.48
R80721,6.5500002,439.31
R80721,9.6999998,1395.36
R80721,6.8400002,491.06
R80721,10.13,1321.72
R80721,7.9899998,942.40002
R80721,5.6399999,318.81
R80721,5.9200001,320.85999
R80721,4.5799999,88.489998
R80721,5.8400002,284.92001
R80721,3.98,20.1
R80721,3.3800001,-7.5599999
R80721,3.5999999,-7.0300002
R80721,3.2,-10.32
R80721,3.6199999,1.5
R80721,15.44,1980.47
R80721,6.9200001,503.41
R80721,6.7800002,603.65997
R80721,2.02,-2.5799999
R80721,5.1300001,196.66
R80721,4.7399998,85.949997
R80721,4.6100001,64.269997
R80721,2.96,-0.72000003
R80721,2.3800001,-4.2199998
R80721,4.4299998,60.82
R80721,3.97,9.1099997
R80721,2.26,-2.54
R80721,6.21,348.82999
R80721,5.0500002,106.87
R80721,9.3500004,1131.03
R80721,0.41999999,-0.85000002
R80721,5.25,163.22
R80721,6.1799998,322.10001
R80721,5.6199999,253.88
R80721,4.69,72.87
R80721,7.0700002,696.85999
R80721,4.6399999,110.87
R80721,6.59,379.16
R80721,8.6400003,1289.61
R80721,9.7600002,1407.8199
R80721,9.45,1144.13
R80721,1.77,-3.05
R80721,0.89999998,-7.29
R80721,1.01,-2.9200001
R80721,0.36000001,-2.0599999
R80721,0.0,-7.1500001
R80721,1.23,-3.46
R80721,0.0,-7.0599999
R80721,7.77,919.34003
R80721,6.57,466.65
R80721,4.6799998,118.7
R80721,9.5600004,1223.47
R80721,7.71,715.51001
R80721,6.59,302.24
R80721,4.4699998,82.43
R80721,3.3499999,11.79
R80721,7.08,497.82
R80721,2.1099999,-4.1900001
R80721,2.3499999,-3.24
R80721,8.17,759.32
R80721,1.88,-2.8299999
R80721,3.8399999,41.779999
R80721,7.07,520.4
R80721,1.88,-3.0999999
R80721,4.0599999,38.32
R80721,5.75,285.35
R80721,12.4,1724.02
R80721,7.3600001,592.13
R80721,6.02,317.57
R80721,6.1999998,352.73001
R80721,5.96,299.68
R80721,12.4,1783.42
R80721,9.6899996,1207.3101
R80721,9.1300001,1115.88
R80721,5.2800002,197.59
R80721,7.5999999,698.03003
R80721,10.65,1487.92
R80721,8.6700001,950.53998
R80721,6.98,589.60999
R80721,7.3600001,784.39001
R80721,6.8000002,518.40002
R80721,10.32,1453.63
R80721,7.0300002,694.78003
R80721,11.02,1730.14
R80721,7.21,634.96997
R80721,8.6199999,1079.41
